id,x_val,y_val,symbol,name
100131816,0.0336263530978842,0.673851839029532,UBE2DNL,ubiquitin conjugating enzyme E2 D N-terminal like (pseudogene)
100131827,0.8051480205537275,0.8942155064126461,ZNF717,zinc finger protein 717
100131863,0.8866304951687709,0.7710119209906655,RPS18P5,ribosomal protein S18 pseudogene 5
100131971,0.7661764920113971,0.8476201539875606,RPS26P54,ribosomal protein S26 pseudogene 54
100131980,0.835577693763771,0.9470821399265706,ZNF705G,zinc finger protein 705G
100131997,0.11204534445096875,0.7161028262625185,FAM27E3,family with sequence similarity 27 member E3
100132053,0.8883353870085036,0.7696931445435669,RPL30P8,ribosomal protein L30 pseudogene 8
100132057,0.5739452131782917,0.5392753573776148,,
100132074,0.7288751733184976,0.7498367234452719,FOXO6,forkhead box O6
100132163,0.8423763163061541,0.902361569458492,PHKA2-AS1,PHKA2 antisense RNA 1
100132285,0.6595858633463747,0.7023368587350816,KIR2DS2,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2"
100132288,0.7978704207873959,0.8874882860261721,TEKT4P2,tektin 4 pseudogene 2
100132406,0.835577693763771,0.9470821399265706,NBPF10,NBPF member 10
100132476,0.8180677197025406,0.6883969028899636,KRTAP4-7,keratin associated protein 4-7
100132565,0.703126564287182,0.7419085535049523,GOLGA8F,golgin A8 family member F
100132795,0.8898789206451097,0.7095169257084945,RPL12P32,ribosomal protein L12 pseudogene 32
100132979,0.8160060805942801,0.889342553370365,GOLGA8DP,"golgin A8 family member D, pseudogene"
100132992,0.48564843459726587,0.86671657665393,HMGN1P30,high mobility group nucleosome binding domain 1 pseudogene 30
100133941,0.8797091737542628,0.5947291256230433,CD24,CD24 molecule
100134934,0.33689942367208586,0.6995754941995438,TEN1,"TEN1, CST complex subunit"
100134938,0.6175219632203218,0.5859281765778528,UPK3BL1,uroplakin 3B like 1
100137047,0.4294379578171131,0.8294420205814026,JMJD7,jumonji domain containing 7
100137049,0.6244596899335605,0.6156698989825108,PLA2G4B,phospholipase A2 group IVB
10014,0.827080369079799,0.9404951082784851,HDAC5,histone deacetylase 5
100144435,0.7387835381270551,0.767159246484524,VTRNA3-1P,"vault RNA 3-1, pseudogene"
10015,0.8863705329288505,0.6101150363545166,PDCD6IP,programmed cell death 6 interacting protein
100151683,0.6883602537081711,0.7465368058066034,RNU4ATAC,"RNA, U4atac small nuclear (U12-dependent splicing)"
100151684,0.6883602537081711,0.7465368058066034,RNU6ATAC,"RNA, U6atac small nuclear (U12-dependent splicing)"
10016,0.8382495422860431,0.9125772007770674,PDCD6,programmed cell death 6
100169758,0.860180645677177,0.98445307819204,RNA5S7,"RNA, 5S ribosomal 7"
10017,0.6099738997383982,0.8417455587080557,BCL2L10,BCL2 like 10
100170217,0.8982004570551687,0.7039929407765921,SNAR-B2,small ILF3/NF90-associated RNA B2
100170841,0.8864468054902517,0.808670524885594,EPOP,elongin BC and polycomb repressive complex 2 associated protein
10018,0.36839459042822686,0.7387753530407554,BCL2L11,BCL2 like 11
100188776,0.7945442714709251,0.8252290265823734,,
10019,0.8494110727900771,0.26664974880082143,SH2B3,SH2B adaptor protein 3
1002,0.68341883304886,0.8806810253274684,CDH4,cadherin 4
10020,0.8819744918227095,0.40397984669467485,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
10021,0.9664717243640293,0.04369627586988892,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4
10023,0.7121036315186275,0.7376092835772521,FRAT1,"FRAT1, WNT signaling pathway regulator"
10024,0.8388307037326748,0.25341364282495077,TROAP,trophinin associated protein
10025,0.8258155779816757,0.9071693819844495,MED16,mediator complex subunit 16
10026,0.8664085233315836,0.7322803326192645,PIGK,phosphatidylinositol glycan anchor biosynthesis class K
100271066,0.7206729279772116,0.7298601926226903,RPS15P2,ribosomal protein S15 pseudogene 2
100271357,0.8766927723725021,0.594197352791049,RPS15AP21,ribosomal protein S15a pseudogene 21
100271715,0.7948964267275135,0.8852507553699945,ARHGEF33,Rho guanine nucleotide exchange factor 33
100271849,0.8678453127967627,0.7332718663383503,MEF2B,myocyte enhancer factor 2B
100272216,0.835577693763771,0.9470821399265706,,
100287042,0.83947462659328,0.8972503746408294,,
100287045,0.3037548724450536,0.7017001749463518,FAM90A26,family with sequence similarity 90 member A26
100287171,0.7250548819217487,0.731302101680354,WASHC1,WASH complex subunit 1
100287362,0.7053632155107454,0.7429651668369567,PRSS46,"protease, serine 46"
100287569,0.8215852592232965,0.8920118277744784,LINC00173,long intergenic non-protein coding RNA 173
100287898,0.8883353870085036,0.7696931445435669,TTC34,tetratricopeptide repeat domain 34
100287932,0.7586626935562364,0.8433294584497867,TIMM23,translocase of inner mitochondrial membrane 23
100288778,0.703224121901661,0.7427630277958915,,
100288797,0.658306974195912,0.6768900227205058,TMEM239,transmembrane protein 239
100288805,0.835577693763771,0.9470821399265706,HYDIN2,"HYDIN2, axonemal central pair apparatus protein (pseudogene)"
100289290,0.7206200430828238,0.779054212395606,,
100289574,0.8345151996744312,0.9254925729103862,HERC2P4,hect domain and RLD 2 pseudogene 4
100289635,0.498543528208675,0.8043589952216778,ZNF605,zinc finger protein 605
100289678,0.7264276407656232,0.8015173414689158,ZNF783,zinc finger family member 783
100293516,0.7805012290592416,0.8427918353889173,ZNF587B,zinc finger protein 587B
1003,0.7539453567503317,0.7831447703310851,CDH5,cadherin 5
100302090,0.5924341481257592,0.5352784450160798,DDX11L8,DEAD/H-box helicase 11 like 8
100302168,0.8157829636410936,0.9327788904069938,MIR1257,microRNA 1257
100302213,0.8157829636410936,0.9327788904069938,MIR1181,microRNA 1181
100310785,0.5976204972272149,0.8594057968283942,,
100316904,0.7794070032928513,0.8090330967877853,SAP25,Sin3A associated protein 25
10036,0.7985642252606898,0.8770081806152696,CHAF1A,chromatin assembly factor 1 subunit A
10038,0.7623124398656915,0.7899271757428439,PARP2,poly(ADP-ribose) polymerase 2
100381270,0.8129456125140276,0.8972052637579218,ZBED6,zinc finger BED-type containing 6
10039,0.19452739588788262,0.6523819145110441,PARP3,poly(ADP-ribose) polymerase family member 3
1004,0.668923361652097,0.6730690261890782,CDH6,cadherin 6
10040,0.7964811165439608,0.8759550710222866,TOM1L1,target of myb1 like 1 membrane trafficking protein
100419906,0.8311850147875582,0.9596660770676075,,
10042,0.732203098970446,0.7746000471074204,HMGXB4,HMG-box containing 4
100423062,0.8047925811078659,0.9115901339310631,IGLL5,immunoglobulin lambda like polypeptide 5
10043,0.4553435488234164,0.8327873962202027,TOM1,target of myb1 membrane trafficking protein
10044,0.6980985661515262,0.7102630105623581,SH2D3C,SH2 domain containing 3C
10045,0.7552995629251453,0.7944920019554302,SH2D3A,SH2 domain containing 3A
100462977,0.7211315391917645,0.7886312129314497,MTRNR2L1,MT-RNR2-like 1
10048,0.5312821525406947,0.85473120877857,RANBP9,RAN binding protein 9
10049,0.5063978358464674,0.868155042589941,DNAJB6,DnaJ heat shock protein family (Hsp40) member B6
1005,0.6701774816231774,0.6741138661570064,CDH7,cadherin 7
10050,0.6574712194929685,0.9261055559783283,SLC17A4,solute carrier family 17 member 4
100500804,0.5245741106700176,0.8814615751273157,MIR3654,microRNA 3654
100500842,0.6618624113739209,0.8642773532605199,MIR3652,microRNA 3652
100505540,0.0011214445976001253,0.676222221055853,SLIT1-AS1,SLIT1 antisense RNA 1
100505621,0.6225803346266382,0.5756287347320029,C11orf72,chromosome 11 open reading frame 72
100505724,0.6574712194929685,0.9261055559783283,KRTAP9-7,keratin associated protein 9-7
100505741,0.8006196548560965,0.9279860125377306,SPATA1,spermatogenesis associated 1
100505776,0.8345151996744312,0.9254925729103862,LINC01541,long intergenic non-protein coding RNA 1541
100505879,0.7218594314496422,0.8016609509043452,KIF25-AS1,KIF25 antisense RNA 1
100506055,0.4832333727665543,0.3398433299361083,,
100506144,0.8801462906725503,0.5238984616505088,TMEM35B,transmembrane protein 35B
100506164,0.6448190150812075,0.6453131729412054,HSFX1,"heat shock transcription factor family, X-linked 1"
100506627,0.8563747042614932,0.7410187468428516,DCDC5,doublecortin domain containing 5
100506658,0.731414345664102,0.7327436740489761,OCLN,occludin
100506736,0.7136173425979933,0.76703565608719,SLFN12L,schlafen family member 12 like
100506742,0.7049394078458393,0.739708439775388,CASP12,caspase 12 (gene/pseudogene)
100506898,0.848111351372274,0.9472435021512323,MAGOH2P,"mago homolog 2, pseudogene"
100507203,0.6632938264255416,0.630822827461673,SMLR1,small leucine rich protein 1
100507290,0.811990659783683,0.9070079872879024,ZNF865,zinc finger protein 865
100507321,0.835577693763771,0.9470821399265706,ERVK13-1,endogenous retrovirus group K13 member 1
100507436,0.6663546580346649,0.6864511845351569,MICA,MHC class I polypeptide-related sequence A
100507703,0.8097455117965661,0.8339013210843376,,
100507739,0.8207403193711822,0.9048125161161032,,
10051,0.8354091195020646,0.9387221353658547,SMC4,structural maintenance of chromosomes 4
10052,0.8248516861368301,0.8797974842696661,GJC1,gap junction protein gamma 1
100526693,0.7246190956903333,0.7663145101974678,ARPC4-TTLL3,ARPC4-TTLL3 readthrough
100526737,0.7465823959848539,0.8016129777407014,RBM14-RBM4,RBM14-RBM4 readthrough
100526739,0.821777792096667,0.9209168168161003,CENPS-CORT,CENPS-CORT readthrough
100526740,0.7576888050024747,0.7956699529380017,ATP5J2-PTCD1,ATP5J2-PTCD1 readthrough
100526767,0.8776163847090291,0.49965413054728225,RNF103-CHMP3,RNF103-CHMP3 readthrough
100526832,0.7747815626594634,0.8699661621174237,,
100527943,0.8304533140430654,0.9035131130746911,TGIF2-C20orf24,TGIF2-C20orf24 readthrough
100528064,0.8552538896722868,0.19263002172216814,NEDD8-MDP1,NEDD8-MDP1 readthrough
100529239,0.8182081045324902,0.9706345413466461,RPS10-NUDT3,RPS10-NUDT3 readthrough
100529261,0.8134023533419653,0.8917399348873324,CHURC1-FNTB,CHURC1-FNTB readthrough
10053,0.25770821311316755,0.6906263595600339,AP1M2,adaptor related protein complex 1 mu 2 subunit
100532731,0.8290451697543828,0.9087855097893561,COMMD3-BMI1,COMMD3-BMI1 readthrough
100534599,0.7123041143916415,0.778352387041138,ISY1-RAB43,ISY1-RAB43 readthrough
10054,0.8334153787198413,0.9503646428252969,UBA2,ubiquitin like modifier activating enzyme 2
10055,0.468306665782271,0.8239538967204861,SAE1,SUMO1 activating enzyme subunit 1
10056,0.8343679597061495,0.9702924719864112,FARSB,phenylalanyl-tRNA synthetase beta subunit
10057,0.7070585186140459,0.8450910921227185,ABCC5,ATP binding cassette subfamily C member 5
10058,0.7340757532662503,0.7479915583923993,ABCB6,ATP binding cassette subfamily B member 6 (Langereis blood group)
10059,0.8141063483788196,0.9094267501529254,DNM1L,dynamin 1 like
1006,0.6688938304340715,0.6730315937167608,CDH8,cadherin 8
10060,0.8124100340054026,0.9268724180683912,ABCC9,ATP binding cassette subfamily C member 9
10061,0.8396686060538333,0.9543166462880054,ABCF2,ATP binding cassette subfamily F member 2
100616101,0.3230443622942616,0.7430474714331629,ERVK-10,endogenous retrovirus group K member 10
100616191,0.8357307801972969,0.9380309666815205,MIR548AJ1,microRNA 548aj-1
10062,0.3386664482442707,0.7409878675100094,NR1H3,nuclear receptor subfamily 1 group H member 3
10063,0.7659490282768295,0.7881634459047373,COX17,"COX17, cytochrome c oxidase copper chaperone"
100652748,0.743425516654905,0.8099949798366366,TIMM23B,translocase of inner mitochondrial membrane 23 homolog B
10066,0.7039019847784426,0.6659144662583975,SCAMP2,secretory carrier membrane protein 2
10067,0.44051200084665165,0.8173964807713519,SCAMP3,secretory carrier membrane protein 3
10068,0.6378407716048229,0.6545497025481117,IL18BP,interleukin 18 binding protein
10069,0.24838607005162355,0.6825905277096684,RWDD2B,RWD domain containing 2B
1007,0.8357979015507527,0.10819515202319611,CDH9,cadherin 9
10071,0.8578381235356136,0.6378296390389261,MUC12,"mucin 12, cell surface associated"
10072,0.36089125267766764,0.8066808215956089,DPP3,dipeptidyl peptidase 3
10073,0.774811226825159,0.807499778254523,SNUPN,snurportin 1
10075,0.835720639981643,0.9377011919146332,HUWE1,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase"
10076,0.7187483953003562,0.7454210820420943,PTPRU,"protein tyrosine phosphatase, receptor type U"
10078,0.3490391793649149,0.7415030761675712,TSSC4,tumor suppressing subtransferable candidate 4
10079,0.8658353408516577,0.7642723885483796,ATP9A,ATPase phospholipid transporting 9A (putative)
1008,0.7070100916671119,0.7409896020321453,CDH10,cadherin 10
10081,0.41377707572334044,0.2452191547378446,PDCD7,programmed cell death 7
10082,0.5410447071282669,0.44827978235539256,GPC6,glypican 6
10083,0.6708010562976532,0.6691161513451475,USH1C,USH1 protein network component harmonin
10084,0.38070661039680936,0.7734405106296255,PQBP1,polyglutamine binding protein 1
10085,0.6931398103655034,0.7061245291324498,EDIL3,EGF like repeats and discoidin domains 3
100862847,0.6574712194929685,0.9261055559783283,,
10087,0.6979268641872193,0.7126665038451143,COL4A3BP,collagen type IV alpha 3 binding protein
100885850,0.8900052262346567,0.7086214931664394,PTGES3L-AARSD1,PTGES3L-AARSD1 readthrough
1009,0.6749354359239235,0.6868960176181712,CDH11,cadherin 11
10090,0.8719717625324707,0.22114055910174352,UST,uronyl 2-sulfotransferase
10092,0.8743154333205793,0.3092184088335502,ARPC5,actin related protein 2/3 complex subunit 5
10093,0.9016214007705076,0.5481935294033655,ARPC4,actin related protein 2/3 complex subunit 4
10094,0.7925666061297278,0.853815705067029,ARPC3,actin related protein 2/3 complex subunit 3
10095,0.48503494694016286,0.843497063379145,ARPC1B,actin related protein 2/3 complex subunit 1B
10096,0.8504696948971185,0.9466662139862756,ACTR3,ARP3 actin related protein 3 homolog
10097,0.8998134376257071,0.6216624076072259,ACTR2,ARP2 actin related protein 2 homolog
10098,0.16167567558784468,0.5938746999891659,TSPAN5,tetraspanin 5
10099,0.7202436523158475,0.7056199615805625,TSPAN3,tetraspanin 3
100996928,0.5934192470014986,0.8971236264658319,C7orf55-LUC7L2,C7orf55-LUC7L2 readthrough
100996939,0.6857617339930977,0.8734709292831221,PYURF,PIGY upstream reading frame
101,0.8294325262225338,0.9200588710078317,ADAM8,ADAM metallopeptidase domain 8
10100,0.6758920990165588,0.7019010110353661,TSPAN2,tetraspanin 2
10101,0.7567460462850328,0.8477775971008271,NUBP2,nucleotide binding protein 2
10102,0.7161947200568853,0.7496540874563563,TSFM,"Ts translation elongation factor, mitochondrial"
10103,0.37032462352007206,0.7378490645882506,TSPAN1,tetraspanin 1
10105,0.7211569561124856,0.7532322048882215,PPIF,peptidylprolyl isomerase F
101059918,0.8536439975623319,0.28648801365691257,GOLGA8R,golgin A8 family member R
10106,0.7000013415161832,0.7272923590993156,CTDSP2,CTD small phosphatase 2
101060200,0.8245662952495203,0.9314585859603158,ZNF891,zinc finger protein 891
101060521,0.6289332806124228,0.6202907790096159,,
10107,0.733534776595199,0.7863341477350572,TRIM10,tripartite motif containing 10
10109,0.8313861777434429,0.9078501214196895,ARPC2,actin related protein 2/3 complex subunit 2
10110,0.25039894195181167,0.6983951436446635,SGK2,"SGK2, serine/threonine kinase 2"
10111,0.8436130873024619,0.9523475070053457,RAD50,RAD50 double strand break repair protein
10112,0.78841019484679,0.8317152344738298,KIF20A,kinesin family member 20A
10113,0.7308026359348148,0.739967403034571,PREB,prolactin regulatory element binding
10114,0.7829964222512927,0.822829697386224,HIPK3,homeodomain interacting protein kinase 3
10116,0.7488176991146795,0.8142298505449979,FEM1B,fem-1 homolog B
1012,0.6966985787392258,0.7034366487456304,CDH13,cadherin 13
10120,0.3412803689188411,0.7511773482210856,ACTR1B,ARP1 actin related protein 1 homolog B
10121,0.8563297020406149,0.9751127232035215,ACTR1A,ARP1 actin related protein 1 homolog A
10123,0.041084751336122105,0.6977750463963046,ARL4C,ADP ribosylation factor like GTPase 4C
10124,0.6886105032660742,0.6886497931447296,ARL4A,ADP ribosylation factor like GTPase 4A
10125,0.6594782897498485,0.6664205890567325,RASGRP1,RAS guanyl releasing protein 1
10126,0.7741091289557852,0.8907447574992152,DNAL4,dynein axonemal light chain 4
10127,0.6631613819591313,0.7093862280288651,ZNF263,zinc finger protein 263
10128,0.8393530543839856,0.9582192835332162,LRPPRC,leucine rich pentatricopeptide repeat containing
10129,0.6807437289197131,0.902831404543019,FRY,FRY microtubule binding protein
101290500,0.6451651530576805,0.6684361449175051,SNAP23P1,synaptosome associated protein 23 pseudogene 1
1013,0.5177031764028037,0.8813383501896882,CDH15,cadherin 15
10130,0.854283095978237,0.9283993971269104,PDIA6,protein disulfide isomerase family A member 6
10131,0.5299826469132287,0.895393123713076,TRAP1,TNF receptor associated protein 1
10133,0.763849983830615,0.8385112324863387,OPTN,optineurin
10134,0.4717497219211689,0.806301338325198,BCAP31,B-cell receptor associated protein 31
10135,0.8323306096682517,0.9297908309108718,NAMPT,nicotinamide phosphoribosyltransferase
10136,0.7623472297367744,0.8148267574604124,CELA3A,chymotrypsin like elastase family member 3A
10137,0.8392515681741426,0.9584835081218869,RBM12,RNA binding motif protein 12
10138,0.7787134870700912,0.8174269364247493,YAF2,YY1 associated factor 2
10139,0.712833398858717,0.7961064637551736,ARFRP1,ADP ribosylation factor related protein 1
1014,0.4085219163418015,0.758942254846515,CDH16,cadherin 16
10140,0.4731745832539044,0.3495451769093131,TOB1,"transducer of ERBB2, 1"
10142,0.796300908756876,0.8559600967950638,AKAP9,A-kinase anchoring protein 9
10144,0.8729282648510207,0.7272789739427384,FAM13A,family with sequence similarity 13 member A
10146,0.614830752453404,0.615917728942543,G3BP1,G3BP stress granule assembly factor 1
10147,0.8169279864763582,0.8801751402320033,SUGP2,SURP and G-patch domain containing 2
10148,0.6733290328188106,0.666377816486314,EBI3,Epstein-Barr virus induced 3
10150,0.874217321761856,0.24956116989890925,MBNL2,muscleblind like splicing regulator 2
10151,0.8422498872783252,0.9507214382974101,HNRNPA3P1,heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
10152,0.8215599588085097,0.9314546262352008,ABI2,abl interactor 2
10153,0.8406117385979067,0.9391227282665533,CEBPZ,CCAAT/enhancer binding protein zeta
10155,0.8638822034646535,0.9360021454097646,TRIM28,tripartite motif containing 28
10156,0.9032159693059952,0.9001545053333172,RASA4,RAS p21 protein activator 4
10157,0.7143755525650717,0.7472710982833118,AASS,aminoadipate-semialdehyde synthase
10158,0.6755359890973119,0.6664750065253501,PDZK1IP1,PDZK1 interacting protein 1
10159,0.7833208560862538,0.7935765840483857,ATP6AP2,ATPase H+ transporting accessory protein 2
1016,0.6705081158725754,0.6782529427483954,CDH18,cadherin 18
10160,0.9047750704360733,0.377883017647291,FARP1,"FERM, ARH/RhoGEF and pleckstrin domain protein 1"
10161,0.7030824144185484,0.7044742333815691,LPAR6,lysophosphatidic acid receptor 6
10162,0.8810633688015553,0.5099384702159966,LPCAT3,lysophosphatidylcholine acyltransferase 3
10163,0.8047867698264718,0.855203150910143,WASF2,WAS protein family member 2
10164,0.8183756042591765,0.9197905508184195,CHST4,carbohydrate sulfotransferase 4
10165,0.8974740823498569,0.5862043183304692,SLC25A13,solute carrier family 25 member 13
10166,0.8493791536228525,0.16773994467526193,SLC25A15,solute carrier family 25 member 15
10168,0.7275786245204693,0.779371777212665,ZNF197,zinc finger protein 197
10169,0.6812099818713906,0.7488495221644649,SERF2,small EDRK-rich factor 2
1017,0.8300187686759352,0.9534021657233909,CDK2,cyclin dependent kinase 2
10170,0.8223756695361697,0.5063638097854815,DHRS9,dehydrogenase/reductase 9
10171,0.8310625263192668,0.8631703937739861,RCL1,RNA terminal phosphate cyclase like 1
10172,0.8635732336670934,0.9359773101273763,ZNF256,zinc finger protein 256
10174,0.7293261423776776,0.8053099250268684,SORBS3,sorbin and SH3 domain containing 3
10175,0.7213989663029443,0.7276470860861356,CNIH1,cornichon family AMPA receptor auxiliary protein 1
10178,0.5630565935620924,0.8023014510557839,TENM1,teneurin transmembrane protein 1
10179,0.7994957615190571,0.8869206455510044,RBM7,RNA binding motif protein 7
1018,0.39034357755507376,0.7924751538905335,CDK3,cyclin dependent kinase 3
10180,0.7804517985696611,0.846718275380808,RBM6,RNA binding motif protein 6
10181,0.795815504985474,0.865647221801816,RBM5,RNA binding motif protein 5
10188,0.8112244788734891,0.9173527902358521,TNK2,tyrosine kinase non receptor 2
10189,0.9216729507416885,0.6863916463024358,ALYREF,Aly/REF export factor
1019,0.5414833472338052,0.8770489408398088,CDK4,cyclin dependent kinase 4
10190,0.7649932730027745,0.8435603731942947,TXNDC9,thioredoxin domain containing 9
101929876,0.7356854073931094,0.8123115531274231,,
10193,0.4683694414650501,0.34653181124414373,RNF41,ring finger protein 41
101930400,0.6624539045753346,0.6906665427098869,,
10194,0.5518501856955054,0.47828577782423065,TSHZ1,teashirt zinc finger homeobox 1
10195,0.6247334224470603,0.5894318957471992,ALG3,"ALG3, alpha-1,3- mannosyltransferase"
10196,0.8316591693141316,0.9258502114983227,PRMT3,protein arginine methyltransferase 3
10197,0.8250899323162572,0.9315991997988416,PSME3,proteasome activator subunit 3
10198,0.7627817920441414,0.7917366362653577,MPHOSPH9,M-phase phosphoprotein 9
10199,0.7742381171665386,0.8454494375234181,MPHOSPH10,M-phase phosphoprotein 10
102,0.7241171307369202,0.7475059805270727,ADAM10,ADAM metallopeptidase domain 10
1020,0.4778485563191775,0.8669232051282594,CDK5,cyclin dependent kinase 5
10200,0.7663673693564023,0.8084964573685568,MPHOSPH6,M-phase phosphoprotein 6
10201,0.024719715343226433,0.6871078501987423,NME6,NME/NM23 nucleoside diphosphate kinase 6
10202,0.7032785273430802,0.914701893324126,DHRS2,dehydrogenase/reductase 2
10203,0.755183584693275,0.8070644271827453,CALCRL,calcitonin receptor like receptor
10204,0.860025196014759,0.3547480967301497,NUTF2,nuclear transport factor 2
10205,0.5517236075966955,0.8147995618150142,MPZL2,myelin protein zero like 2
10206,0.745174493598928,0.745371968270687,TRIM13,tripartite motif containing 13
10207,0.7042221412410337,0.7344402416228881,PATJ,"PATJ, crumbs cell polarity complex component"
10208,0.7691573190077736,0.8171991701287854,USPL1,ubiquitin specific peptidase like 1
10209,0.1585753175623307,0.6309405444263789,EIF1,eukaryotic translation initiation factor 1
1021,0.8801263010767985,0.591017359862267,CDK6,cyclin dependent kinase 6
10210,0.8131241947578679,0.8750769664215712,TOPORS,TOP1 binding arginine/serine rich protein
10211,0.7940966408725013,0.8876367502556254,FLOT1,flotillin 1
10212,0.8229444330592002,0.9194871275711076,DDX39A,DExD-box helicase 39A
10213,0.8328160698653263,0.9528901760035676,PSMD14,"proteasome 26S subunit, non-ATPase 14"
10214,0.6670055375328351,0.712664247928606,SSX3,SSX family member 3
10215,0.7333856350896262,0.7989052970609062,OLIG2,oligodendrocyte transcription factor 2
